Date,MP,GmSc,player_id,season
2023-10-25,32.55,17.1,schrode01,2024
2023-10-27,35.31666666666667,8.3,schrode01,2024
2023-10-28,35.28333333333333,16.8,schrode01,2024
2023-10-30,32.0,10.1,schrode01,2024
2023-11-01,28.6,26.0,schrode01,2024
2023-11-02,31.416666666666668,13.4,schrode01,2024
2023-11-05,38.05,20.5,schrode01,2024
2023-11-08,29.716666666666665,14.5,schrode01,2024
2023-11-11,25.316666666666666,12.2,schrode01,2024
2023-11-13,34.9,-2.0,schrode01,2024
2023-11-15,22.533333333333335,6.7,schrode01,2024
2023-11-17,35.05,16.8,schrode01,2024
2023-11-19,26.383333333333333,15.8,schrode01,2024
2023-11-21,27.266666666666666,16.3,schrode01,2024
2023-11-22,31.533333333333335,19.9,schrode01,2024
2023-11-24,33.93333333333333,7.9,schrode01,2024
2023-11-26,29.35,11.7,schrode01,2024
2023-11-28,32.016666666666666,13.1,schrode01,2024
2023-11-29,33.68333333333333,12.3,schrode01,2024
2023-12-01,36.916666666666664,8.0,schrode01,2024
2023-12-06,34.6,-1.2,schrode01,2024
2023-12-08,29.933333333333334,2.4,schrode01,2024
2023-12-11,33.35,24.4,schrode01,2024
2023-12-13,36.916666666666664,14.8,schrode01,2024
2023-12-15,31.233333333333334,4.7,schrode01,2024
2023-12-18,34.2,10.1,schrode01,2024
2023-12-20,30.833333333333332,6.3,schrode01,2024
2023-12-22,34.083333333333336,8.7,schrode01,2024
2023-12-23,33.03333333333333,10.3,schrode01,2024
2023-12-27,28.433333333333334,11.2,schrode01,2024
2023-12-29,34.71666666666667,16.2,schrode01,2024
2023-12-30,36.983333333333334,26.7,schrode01,2024
2024-01-01,29.7,12.2,schrode01,2024
2024-01-03,29.433333333333334,15.9,schrode01,2024
2024-01-05,31.9,17.1,schrode01,2024
2024-01-07,27.783333333333335,9.7,schrode01,2024
2024-01-09,29.616666666666667,9.4,schrode01,2024
2024-01-10,33.5,16.8,schrode01,2024
2024-01-12,22.716666666666665,9.3,schrode01,2024
2024-01-15,32.6,8.6,schrode01,2024
2024-01-17,26.716666666666665,10.1,schrode01,2024
2024-01-18,26.066666666666666,6.4,schrode01,2024
2024-01-20,22.666666666666668,0.9,schrode01,2024
2024-01-22,21.983333333333334,7.6,schrode01,2024
2024-01-26,28.233333333333334,13.5,schrode01,2024
2024-01-28,29.15,9.9,schrode01,2024
2024-01-30,33.9,14.1,schrode01,2024
2024-02-02,22.083333333333332,3.5,schrode01,2024
2024-02-04,35.95,16.4,schrode01,2024
2024-02-05,17.633333333333333,-0.6,schrode01,2024
2024-02-07,26.783333333333335,12.4,schrode01,2024
2024-02-10,26.783333333333335,14.0,schrode01,2024
2024-02-13,31.766666666666666,2.6,schrode01,2024
2024-02-14,17.833333333333332,-0.6,schrode01,2024
2024-02-22,23.25,-2.5,schrode01,2024
2024-02-24,28.316666666666666,-0.3,schrode01,2024
2024-02-26,26.383333333333333,11.3,schrode01,2024
2024-02-27,25.233333333333334,12.3,schrode01,2024
2024-02-29,27.1,21.8,schrode01,2024
2024-03-02,34.15,10.1,schrode01,2024
2024-03-04,37.36666666666667,13.0,schrode01,2024
2024-03-05,34.18333333333333,15.1,schrode01,2024
2024-03-07,38.583333333333336,26.0,schrode01,2024
2024-03-09,38.5,11.7,schrode01,2024
2024-03-10,33.65,15.9,schrode01,2024
2024-03-13,29.0,6.8,schrode01,2024
2024-03-16,30.683333333333334,5.8,schrode01,2024
2024-03-17,42.1,10.2,schrode01,2024
2024-03-19,33.63333333333333,5.9,schrode01,2024
2024-03-21,34.25,3.8,schrode01,2024
2024-03-23,33.78333333333333,5.5,schrode01,2024
2024-03-25,36.61666666666667,14.7,schrode01,2024
2024-03-27,42.71666666666667,18.4,schrode01,2024
2024-03-29,34.35,21.3,schrode01,2024
2024-03-31,28.333333333333332,10.4,schrode01,2024
2024-04-01,20.933333333333334,5.6,schrode01,2024
2024-04-03,35.583333333333336,10.1,schrode01,2024
2024-04-06,35.88333333333333,22.9,schrode01,2024
2024-04-07,30.216666666666665,1.6,schrode01,2024
2024-04-10,36.166666666666664,19.8,schrode01,2024
